2018-07-09 00:00:00;0.981
2018-07-09 00:00:02;0.985
2018-07-09 00:00:03;0.983
2018-07-09 00:00:04;0.985
2018-07-09 00:00:05;0.984
2018-07-09 00:00:07;0.983
2018-07-09 00:00:08;0.985
2018-07-09 00:00:09;0.982
2018-07-09 00:00:10;0.98
2018-07-09 00:00:12;0.983
2018-07-09 00:00:13;0.98
2018-07-09 00:00:14;0.987
2018-07-09 00:00:15;0.983
2018-07-09 00:00:17;0.985
2018-07-09 00:00:18;0.98
2018-07-09 00:00:19;0.981
2018-07-09 00:00:20;0.978
2018-07-09 00:00:22;0.984
2018-07-09 00:00:23;0.983
2018-07-09 00:00:24;0.983
2018-07-09 00:00:25;0.984
2018-07-09 00:00:27;0.985
2018-07-09 00:00:28;0.984
2018-07-09 00:00:29;0.982
2018-07-09 00:00:30;0.985
2018-07-09 00:00:32;0.982
2018-07-09 00:00:33;0.986
2018-07-09 00:00:34;0.983
2018-07-09 00:00:35;0.981
2018-07-09 00:00:37;0.984
2018-07-09 00:00:38;0.983
2018-07-09 00:00:39;0.985
2018-07-09 00:00:40;0.974
2018-07-09 00:00:42;0.979
2018-07-09 00:00:43;0.98
2018-07-09 00:00:44;0.986
2018-07-09 00:00:45;0.978
2018-07-09 00:00:47;0.981
2018-07-09 00:00:48;0.98
2018-07-09 00:00:49;0.984
2018-07-09 00:00:50;0.984
2018-07-09 00:00:52;0.978
2018-07-09 00:00:53;0.978
2018-07-09 00:00:54;0.984
2018-07-09 00:00:55;0.982
2018-07-09 00:00:57;0.981
2018-07-09 00:00:58;0.978
2018-07-09 00:00:59;0.981
2018-07-09 00:01:00;0.979
2018-07-09 00:01:02;0.983
2018-07-09 00:01:03;0.979
2018-07-09 00:01:04;0.985
2018-07-09 00:01:05;0.985
2018-07-09 00:01:07;0.982
2018-07-09 00:01:08;0.984
2018-07-09 00:01:09;0.982
2018-07-09 00:01:10;0.983
2018-07-09 00:01:12;0.98
2018-07-09 00:01:13;0.98
2018-07-09 00:01:14;0.977
2018-07-09 00:01:15;0.981
2018-07-09 00:01:17;0.981
2018-07-09 00:01:18;0.98
2018-07-09 00:01:19;0.982
2018-07-09 00:01:20;0.98
2018-07-09 00:01:21;0.979
2018-07-09 00:01:22;0.984
2018-07-09 00:01:23;0.981
2018-07-09 00:01:24;0.981
2018-07-09 00:01:25;0.984
2018-07-09 00:01:26;0.984
2018-07-09 00:01:27;0.978
2018-07-09 00:01:28;0.978
2018-07-09 00:01:29;0.981
2018-07-09 00:01:30;0.981
2018-07-09 00:01:31;0.979
2018-07-09 00:01:32;0.978
2018-07-09 00:01:33;0.982
2018-07-09 00:01:34;0.985
2018-07-09 00:01:35;0.984
2018-07-09 00:01:36;0.981
2018-07-09 00:01:37;0.982
2018-07-09 00:01:38;0.981
2018-07-09 00:01:39;0.981
2018-07-09 00:01:40;0.981
2018-07-09 00:01:41;0.984
2018-07-09 00:01:42;0.981
2018-07-09 00:01:43;0.986
2018-07-09 00:01:44;0.979
2018-07-09 00:01:45;0.983
2018-07-09 00:01:46;0.98
2018-07-09 00:01:47;0.98
2018-07-09 00:01:48;0.977
2018-07-09 00:01:49;0.979
2018-07-09 00:01:50;0.983
2018-07-09 00:01:51;0.983
2018-07-09 00:01:52;0.986
2018-07-09 00:01:53;0.979
2018-07-09 00:01:54;0.984
2018-07-09 00:01:55;0.98
2018-07-09 00:01:56;0.979
2018-07-09 00:01:57;0.978
2018-07-09 00:01:58;0.985
2018-07-09 00:01:59;0.988
2018-07-09 00:02:00;0.981
2018-07-09 00:02:01;0.983
2018-07-09 00:02:02;0.986
2018-07-09 00:02:03;0.98
2018-07-09 00:02:04;0.986
2018-07-09 00:02:05;0.987
2018-07-09 00:02:06;0.98
2018-07-09 00:02:07;0.985
2018-07-09 00:02:08;0.978
2018-07-09 00:02:09;0.981
2018-07-09 00:02:10;0.985
2018-07-09 00:02:11;0.983
2018-07-09 00:02:12;0.981
2018-07-09 00:02:13;0.989
2018-07-09 00:02:14;0.984
2018-07-09 00:02:15;0.985
2018-07-09 00:02:16;0.985
2018-07-09 00:02:17;0.986
2018-07-09 00:02:18;0.982
2018-07-09 00:09:34;0.985
2018-07-09 00:09:35;0.983
2018-07-09 00:09:37;0.978
2018-07-09 00:09:38;0.979
2018-07-09 00:09:39;0.982
2018-07-09 00:09:40;0.988
2018-07-09 00:09:42;0.988
2018-07-09 00:09:43;0.984
2018-07-09 00:09:44;0.98
2018-07-09 00:09:45;0.982
2018-07-09 00:09:47;0.985
2018-07-09 00:09:48;0.981
2018-07-09 00:09:49;0.986
2018-07-09 00:09:50;0.985
2018-07-09 00:09:52;0.984
2018-07-09 00:09:53;0.988
2018-07-09 00:09:54;0.985
2018-07-09 00:09:55;0.983
2018-07-09 00:09:57;0.98
2018-07-09 00:09:58;0.983
2018-07-09 00:09:59;0.983
2018-07-09 00:10:00;0.98
2018-07-09 00:10:02;0.981
2018-07-09 00:10:03;0.98
2018-07-09 00:10:04;0.984
2018-07-09 00:10:05;0.981
2018-07-09 00:10:07;0.978
2018-07-09 00:10:08;0.978
2018-07-09 00:10:09;0.981
2018-07-09 00:10:10;0.98
2018-07-09 00:10:12;0.989
2018-07-09 00:10:13;0.989
2018-07-09 00:10:14;0.987
2018-07-09 00:10:16;0.981
2018-07-09 00:10:17;0.98
2018-07-09 00:10:18;0.984
2018-07-09 00:10:19;0.978
2018-07-09 00:10:20;0.983
2018-07-09 00:10:22;0.982
2018-07-09 00:10:23;0.989
2018-07-09 00:10:24;0.989
2018-07-09 00:10:25;0.988
2018-07-09 00:10:27;0.979
2018-07-09 00:10:28;0.978
2018-07-09 00:10:29;0.979
2018-07-09 00:10:30;0.98
2018-07-09 00:10:32;0.98
2018-07-09 00:10:33;0.983
2018-07-09 00:10:35;0.983
2018-07-09 00:10:37;0.982
2018-07-09 00:10:38;0.984
2018-07-09 00:10:39;0.98
2018-07-09 00:10:40;0.983
2018-07-09 00:10:42;0.983
2018-07-09 00:10:43;0.982
2018-07-09 00:10:44;0.98
2018-07-09 00:10:45;0.978
2018-07-09 00:10:47;0.983
2018-07-09 00:10:48;0.986
2018-07-09 00:10:49;0.986
2018-07-09 00:10:50;0.982
2018-07-09 00:10:52;0.983
2018-07-09 00:10:53;0.981
2018-07-09 00:10:54;0.981
2018-07-09 00:10:55;0.98
2018-07-09 00:10:57;0.984
2018-07-09 00:10:58;0.982
2018-07-09 00:10:59;0.983
2018-07-09 00:11:00;0.982
2018-07-09 00:11:02;0.982
2018-07-09 00:11:03;0.977
2018-07-09 00:11:04;0.988
2018-07-09 00:11:05;0.985
2018-07-09 00:11:07;0.987
2018-07-09 00:11:08;0.986
2018-07-09 00:11:09;0.979
2018-07-09 00:11:10;0.986
2018-07-09 00:11:12;0.983
2018-07-09 00:11:13;0.988
2018-07-09 00:11:14;0.978
2018-07-09 00:11:15;0.984
2018-07-09 00:11:17;0.989
2018-07-09 00:11:18;0.984
2018-07-09 00:11:19;0.98
2018-07-09 00:11:20;0.986
2018-07-09 00:11:22;0.985
2018-07-09 00:11:23;0.983
2018-07-09 00:11:24;0.985
2018-07-09 00:11:25;0.978
2018-07-09 00:11:27;0.982
2018-07-09 00:11:28;0.977
2018-07-09 00:11:29;0.977
2018-07-09 00:11:30;0.981
2018-07-09 00:11:32;0.979
2018-07-09 00:11:33;0.983
2018-07-09 00:11:34;0.983
2018-07-09 00:11:35;0.985
2018-07-09 00:11:37;0.98
2018-07-09 00:11:38;0.981
2018-07-09 00:11:39;0.982
2018-07-09 00:11:40;0.988
2018-07-09 00:11:42;0.978
2018-07-09 00:11:43;0.983
2018-07-09 00:11:44;0.983
2018-07-09 00:11:45;0.981
2018-07-09 00:11:47;0.983
2018-07-09 00:11:48;0.98
2018-07-09 00:11:49;0.983
2018-07-09 00:11:50;0.981
2018-07-09 00:11:52;0.982
2018-07-09 00:11:53;0.976
2018-07-09 00:11:54;0.982
2018-07-09 00:11:55;0.983
2018-07-09 00:11:57;0.984
2018-07-09 00:11:58;0.979
2018-07-09 00:11:59;0.982
2018-07-09 00:12:00;0.986
2018-07-09 00:12:02;0.975
2018-07-09 00:12:03;0.984
2018-07-09 00:12:04;0.981
2018-07-09 00:12:05;0.981
2018-07-09 00:12:07;0.985
2018-07-09 00:12:08;0.985
2018-07-09 00:12:09;0.986
2018-07-09 00:12:10;0.984
2018-07-09 00:12:12;0.981
2018-07-09 00:12:13;0.982
2018-07-09 00:12:14;0.982
2018-07-09 00:12:15;0.982
2018-07-09 00:12:17;0.982
2018-07-09 00:12:18;0.98
2018-07-09 00:12:19;0.981
2018-07-09 00:12:20;0.985
2018-07-09 00:12:22;0.985
2018-07-09 00:12:23;0.982
2018-07-09 00:12:24;0.979
2018-07-09 00:12:25;0.985
2018-07-09 00:12:27;0.982
2018-07-09 00:12:28;0.981
2018-07-09 00:12:29;0.98
2018-07-09 00:12:30;0.983
2018-07-09 00:12:32;0.979
2018-07-09 00:12:33;0.984
2018-07-09 00:12:34;0.98
2018-07-09 00:12:35;0.98
2018-07-09 00:12:37;0.987
2018-07-09 00:12:38;0.983
2018-07-09 00:12:39;0.983
2018-07-09 00:12:40;0.981
2018-07-09 00:12:42;0.982
2018-07-09 00:12:43;0.981
2018-07-09 00:12:44;0.978
2018-07-09 00:12:45;0.989
2018-07-09 00:12:47;0.986
2018-07-09 00:12:48;0.98
2018-07-09 00:12:49;0.979
2018-07-09 00:12:50;0.983
2018-07-09 00:12:52;0.979
2018-07-09 00:12:53;0.982
2018-07-09 00:12:54;0.984
2018-07-09 00:12:55;0.986
2018-07-09 00:12:57;0.979
2018-07-09 00:12:58;0.983
2018-07-09 00:12:59;0.982
2018-07-09 00:13:00;0.98
2018-07-09 00:13:02;0.987
2018-07-09 00:13:03;0.989
2018-07-09 00:13:04;0.984
2018-07-09 00:13:05;0.982
2018-07-09 00:13:07;0.984
2018-07-09 00:13:08;0.981
2018-07-09 00:13:09;0.992
2018-07-09 00:13:10;0.983
2018-07-09 00:13:12;0.98
2018-07-09 00:13:13;0.985
2018-07-09 00:13:14;0.979
2018-07-09 00:13:15;0.983
2018-07-09 00:13:17;0.99
2018-07-09 00:13:18;0.984
2018-07-09 00:13:19;0.984
2018-07-09 00:13:20;0.984
2018-07-09 00:13:22;0.988
2018-07-09 00:13:23;0.985
2018-07-09 00:13:24;0.985
2018-07-09 00:13:25;0.985
2018-07-09 00:13:27;0.986
2018-07-09 00:13:28;0.98
2018-07-09 00:13:29;0.991
2018-07-09 00:13:30;0.978
2018-07-09 00:13:32;0.983
2018-07-09 00:13:33;0.979
2018-07-09 00:13:34;0.983
2018-07-09 00:13:35;0.979
2018-07-09 00:13:37;0.978
2018-07-09 00:13:38;0.982
2018-07-09 00:13:39;0.985
2018-07-09 00:13:40;0.983
2018-07-09 00:13:42;0.983
2018-07-09 00:13:43;0.986
2018-07-09 00:13:44;0.994
2018-07-09 00:13:45;0.984
2018-07-09 00:13:47;0.986
2018-07-09 00:13:48;0.989
2018-07-09 00:13:49;0.988
2018-07-09 00:13:50;0.988
2018-07-09 00:13:52;0.99
2018-07-09 00:13:53;0.985
2018-07-09 00:13:54;0.981
2018-07-09 00:13:55;0.986
